25.06403,4.33557,20.52321,42.59267,5.21383,2.31121,28.15764,143.95866,16.34932,18.93546,134.06992,19.76940,44.81798,121.69914,15.95099,0.00000
19.00839,11.97463,45.38246,42.10343,7.97869,9.11135,41.83633,44.29827,159.19211,46.77267,95.46112,57.19383,46.43500,97.30662,48.32252,0.00000
15.34443,8.12684,13.01371,18.25621,1.95444,5.06337,6.84364,170.69028,6.81170,12.84538,160.21107,8.49000,25.63941,151.00984,12.07318,0.00000
4.48432,12.19243,26.20899,36.40393,4.60489,5.30481,36.63034,8.49509,0.80135,40.25898,22.16926,4.93885,43.44471,27.47366,8.05056,0.00000
23.02123,8.15884,59.66981,41.26674,7.47008,1.50132,38.41858,35.24089,119.13335,45.78917,109.20010,33.58634,48.05009,109.82976,27.51414,0.00000
22.78516,11.28757,43.77608,28.74138,3.04075,4.36023,43.58996,144.12892,27.36541,35.34259,152.49236,21.36096,30.15713,152.95357,18.27909,0.00000
27.08415,3.38224,19.73548,43.75455,4.07059,3.25708,32.39914,144.79970,15.27837,18.80054,135.20647,18.22154,45.38849,120.10294,12.83288,0.00000
27.15598,5.91220,25.77787,35.83242,3.75769,8.11013,17.16503,129.96381,23.41430,32.17628,120.40081,26.22004,54.91078,99.74772,24.50103,0.00000
24.70331,3.89192,41.05458,26.88943,2.32281,5.30913,27.21353,161.13892,10.77644,25.13216,154.21492,12.65237,34.38890,145.41931,15.28113,0.00000
14.91273,7.97595,11.20107,18.65632,1.92662,4.78339,6.51937,169.46764,7.89506,13.50960,160.44266,8.65851,26.64845,151.53848,12.08963,0.00000
24.71405,12.19750,30.66905,30.09547,1.38881,2.80098,20.52679,160.34251,10.26211,9.34148,149.06215,15.00971,25.46834,135.42834,15.58436,0.00000
17.60286,6.19333,14.23321,15.49109,1.53492,4.27100,1.14971,169.78076,5.79611,12.57452,162.58113,6.93687,24.98836,151.35632,11.94309,0.00000
12.40849,3.23059,30.11141,42.04386,2.87861,2.36898,50.38437,11.62627,8.40253,54.72450,31.61222,8.02861,53.24048,33.29885,18.68172,0.00000
26.97737,9.59234,20.11996,50.77317,1.23365,8.20210,28.82450,150.37523,12.71982,24.79316,130.46555,16.77969,60.10811,101.65231,11.89002,0.00000
28.74059,9.90346,42.17125,35.23843,0.85124,3.21417,35.21117,154.92667,17.84625,21.93368,161.39908,14.97105,17.79355,159.47272,13.34019,0.00000
22.92062,15.36321,42.53367,41.35421,2.01413,4.81400,54.12010,140.34477,33.72125,44.85101,148.70993,27.28158,33.44675,148.79979,25.43550,0.00000
31.52017,7.82691,40.62603,23.72717,3.98632,5.12684,10.84063,153.45100,21.80603,21.19677,149.64894,21.20288,30.25048,141.53099,25.41980,0.00000
24.68015,9.52208,13.78775,42.33355,1.11793,8.24450,11.69841,146.88484,20.03496,36.76062,125.40137,20.73952,77.71391,95.95569,16.96795,0.00000
12.40158,4.82860,30.47906,36.70690,4.79775,5.77727,41.82813,23.03924,81.48531,45.04728,45.42981,90.39087,45.19800,46.26086,96.71164,0.00000
9.47192,15.62883,72.33849,11.93525,5.27936,4.49308,18.87961,132.49078,35.46875,29.04209,134.33342,30.71045,33.84485,130.33372,35.88246,0.00000
